我刚刚担任三年一班的班主任时，班级里有个叫小雷的孩子，在我的课堂上他总是像个局外人，坐在教室的角落里，有时趴在桌子上睡觉，有时候低着头不知在做些什么，作业从不按时上交。,2
以捉弄别的孩子为乐，在课堂上经常做出奇异的举动来引起她人注目，严重干扰课堂秩序；作业从来没有按时交过，本子上的字用其他老师的话来形容，就是“用小棒戳出的字都比她的字好看！”。老师的话通常被当作“耳旁风”，班级的孩子没有一个愿意与她作朋友，下课时总是一个人呆在小花圃里捉虫子，然后藏在书包里，搞得教室乌烟瘴气。老师们谈起她，也多是摇头叹气。因为总是影响别的孩子学习，家长们也颇有微词，和我聊天时总是旁敲侧击地表示不愿意这样的孩子坐在自己孩子的旁边。,2
在与他的一次次对话，一次次看似不经意的交流中，我感受到他虽然明白需要做作业，但还是会拖拉作业，找借口不完成，同时也伴随着产生焦虑的情绪。,2
教师对他的印象也比较差，作业时常不做，作业本比较邋遢，成绩比较差，而且品德有问题。,2
了解到小兴为了逃避较困难的作业任务，不惜铤而走险，采取了消极的对抗方式。在他心里十分明白作业一定要交，不交就要受到惩罚，可心里又害怕惩罚，十分焦虑，所以才会偷取别人的作业。,2
小琳妈妈告诉我在学校里同学给她起外号，她开始有厌学情绪。,2
渐渐地他不再喜欢学习，反正没人管他，他的成绩也就越来越差。上了初中，班主任老师找到他妈妈沟通，建议小瑞去上一对一学科辅导班。结果，他妈妈的行为让他彻底对学校、学习失去了兴趣，而且产生了厌烦！,2
她有时上课作业也不做，有时连书也不带，有时甚至不来上课，和她父母联系后，他们也只是粗暴地打一顿，不起作用的,2
有一天起，我忽然发现小白的衬衣不再干净整洁，他上课总是无精打采，甚至出现了欠作业的现象。,2
刚开始的几个星期，张冀上课不听讲，有时修钢笔修的满脸墨汁，有时蹲在地上不起来，有时会因为课间十分钟与同学发生的一点点纠纷苦恼一节课甚至嚎啕大哭，劝都劝不住。而课后的作业经常写不完，写不全；家庭作业即使写完了，你也会觉得“惨不忍睹”。,2
在一二年级张冀就养成了自私、任性、上课随意说话做小动作、不按时完成作业等等一系列的坏习惯。,2
他父亲脾气暴躁，思想偏激，对他非打即骂，还动不动就告老师的状，为此他个性内向孤僻，缺乏责任感和集体观念，上课经常开小差，做事拖拉，厌学情绪严重，喜欢的课去上，不喜欢的课随便乱跑，在原先班级里是出了名的差生。我很郁闷，这样的“美差”怎么就让我摊上了呢？,2
学习缺乏兴趣，没有主动性和自律性。学习基础不扎实，经常迟到，几乎完不成作业。,2
小李，去年初三（9）班学生，在女生中表现出少有的头脑聪明，但对语文英语等需要花时间记忆的学科缺乏兴趣。,2
你是个小学高年级学生，你的与众不同在于你一年四季无视校纪校规，打架斗殴、破坏秩序；你情绪稳定性差、经常惹是生非，无法融入集体；你言行不一，口是心非，不能预见事情的后果；别的老师说你学习没有内驱，目的不明，态度不正，意志薄弱，成绩糟糕；再加上你性情古怪，脾气暴躁，所以大家背地里说你是“冷面杀手”。,2
开学刚刚一个星期，他的一些缺点便暴露了出来：作业基本不做，上课喜欢接话茬，经常捉弄别人。,2
每次上语文之前，老师在检查家庭作业时，经常会发现有人作业没交全，其中必定有他。尤其是每周一到校时，检查周记，他必定是没有。,2
该生学习成绩不佳，总是不能按时完成作业，平时少言寡语，落寞寡群，因而受到一定数量学生的歧视，造成其更加缺乏自信，成绩一落再落，达不到一般中学生的正常学习素质和心理状态。,2
她在学校里的表现就是从来不做作业，表情冷漠，独行孤居，不与老师和同学接触交往。,2
小宇，胖胖的身子、大大的脑袋、肥肥的脸。他不爱说话，却很调皮；不爱学习，却经常拿笔涂画。听孩子的家长说，孩子一到三年级是在私立学校上的，老师都不太管他，导致他不爱学习，不会写字。,2
"""开学后",2
作业本上的字，我每次给他详细分解、帮他记忆，可他总会让字“缺胳膊少腿”；家庭作业就更不用说了，天天不做，各科老师盯着才会补做。,2
她猛地抬头看见我，慌忙把语文书拿出来，装模作样地读起来。我静静地走到她身边，她匆忙把作业收起来，我把手伸向了她，示意她拿出来抄的作业。,2
在体育课的教学中，老师们有时会遇到这样的尴尬，个别学生有些与众不同，不爱上体育课，常常被班级里的同学们嘲笑体育成绩不好。,2
经常不做或拖拉作业，有时教师把他留下补做作业或进行个别教育，他就会乘人不备私自溜走。,2
作业更是经常不做，即使做了书写潦草，错字连篇。他从不佩戴红领巾，校服脏兮兮的，甚至连个像样的文具都没有。,2
刚开学没几天，当班里的小组长向我汇报他们组就刘某某没交作业时，我随口问了一句：“刘某某你的作业本呢？什么时候能交？”只见刘某某看了我一眼，然后默默地把书包收拾了一下，起身背起书包，昂首走出了教室。我一愣，没有阻拦，因为我知道只要阻拦会加大他的逆反心理，我没有做声，任由刘某某出入无人之境地走出了教室。随后我跟着他悄悄地（没让他发现）走出了教室,2
从此以后，我明显觉得我和刘某某的关系没有以前亲密，以前上课他积极举手读课文，语文作业能按时完成，并积极改错，据我所知他只做语文作业，可经过这件事后，他在课上高兴就听，不高兴就玩东西，作业也不写。对我说的话爱搭不理，往往用沉默回答我，我找他谈过几次，他就是低着头，什么话也不说。我对他就如同空气一样。,2
作业情况也比较糟糕，在家里的作业基本不会完成，询问原因也是一声不吭。有时让我觉得与这个孩子的沟通都成问题，我无法通过交流来教育这个孩子。,2
由于小A在学校表现不太理想，课后的巩固复习也不能完成，于是我联络了她的父亲，在电话里我跟家长反映孩子的情况,2
本班的娜娜同学学习基础差，父母不务正业，父亲酗酒成性，在这样家庭条件下孩子产生了厌学心理，上学经常迟到，有时课间竟翻墙溜走，曾经多次教育，但收效不大，后来她竟被两个社会青年带去巴彦，学校家长几经周折，终于在巴彦一个小网吧里找到了她，面对脸色蜡黄，浑身尘土的孩子，我百感交集，意识到必须挽救她，把她从邪路上拉回来，这是教师的职责。,2
在接近二十分钟的谈心中，我终于明白了：腾腾为什么上课不专心，为什么不好好写作业，为什么晚上睡不着觉。,2
小浩是被全校师生贴上“调皮王、捣蛋鬼”标签的孩子。真不幸，分班的时候，这个难缠的“小魔头”分到了我们班。果然，刚开学不久，小浩就让我见识了他的“厉害”——课堂上，他总“有所作为”：时不时冒出一腔怪声，引得全班哄堂大笑；用把小镜子反射太阳光，晃同学们的眼睛；组长收发作业本，他故意伸出一条腿把人家绊倒……课间，他“小伎俩”层出不穷：偷偷往女生背后贴画着猪头的小纸条；趁其不备，搬开凳子，让同学坐空，摔个四脚朝天；捉来毛毛虫塞进同学书包，吓得人家“哇哇”大叫……作业经常满纸红叉叉，或者故意迟交，甚至根本没做。测试20多分，那是家常便饭……,2
小刚，男，12岁，小学六年级学生。厌学，影响到了其他学生，淘气，不喜欢上课。校园里因为淘气厌学而比较有名，被赐予一个昵称“校园一霸”。有如此的行为不可能没有他内在的动因。,2
老师们的投诉内容就是——没有完成作业。,2
就在这时出现了一个插曲，一天下午放学，小敬的爸爸来学校找我，他一脸凝重地跟我说起小敬的事，原来为了教育小敬，他竟然恐吓小敬说，如果小敬再犯错就不让他上学了，小敬则干脆破罐子破摔，周末真的就去亲戚家的餐馆里刷了两天盘子，以此证明自己不上学的决心，小敬的爸爸这才慌了神，忙向我求助。,2
发现小荣在上课的时候走神，作业也马虎应付是在六年级下学期开学的第三周，我以为他再次骄傲起来，曾经找他聊天，他却满不在乎的样子，我看了挺生气的。,2
通过多种渠道我了解到这个孩子从小缺少母爱，孤僻，从不爱和同学、老师交流，总是一个人躲在角落里，用怯怯的眼神看每一个人。不写作业是家常便饭，更坏的毛病是撒谎，但总能让人揭穿。同学们嫌弃她，不愿与她做朋友，怎么样才能更好地帮助她，我制定了详细的帮扶计划。,2
上课了，我叫她站起来读课文，也不知道是不是因为紧张，她读得磕磕巴巴，我感觉到好像有许多常见的字她也不认识，同学们都向她投来不屑的目光。很快她的问题就暴露出来：作业一塌糊涂，字写的特别潦草；课堂上完全跟不上节奏，发言磕磕巴巴，惹得同学们不时传来阵阵哄笑。背诵课文、听写生字，她也总是班级倒数第一。,2
早晨，翻开学生的周记本，其中一本周记本上赫然地写着一句潦草而又简短的话——我从小就是一个学渣，哪里来的美好人生？翻看名字，本皮上歪歪扭扭地写着“小哲”，顿时心中的美好化作乌有，内心还慢慢地升起了一股怒气。,2
当班主任第三年时，班里来了一个特殊学生，一个复读生。他的前班主任告诉我，这是个问题学生，学习成绩和行为习惯都很差，攻击性很强，常常惹是生非，是一个让老师头疼，同学嫌弃的学生。我当时就想着一定要在开始就镇住他，让他知道我这个班主任也不一般，否则以后会越来越难管理。果然，这个孩子的特殊名不虚传。上课，他情绪低落，对学习毫无兴趣；下课，他胡打乱闹，和同学一言不合就挥起了拳头。短短几天就屡屡犯错，每天不是科任老师就是学生向我告状。我找他谈话、批评都无济于事，真让人头疼。,2
读完短信，嵩的影子在我的眼前越发清晰：这个贵州来的男孩儿，虎头虎脑，活泼机灵，特有男子汉气概，有事没事总爱去逗弄其他孩子，做作业时，爱耍小聪明，“偷工减料”那是常事。,2
小硕同学就是我班的一个住宿生，学习一直都很好。可是五年级开学初的一个阶段里突然萎靡不振，学习直线下滑。,2
养母把我拉到一旁急急地说：“张老师，你快劝劝她吧，她说她不读书了，春节时她还准备自杀。”我一听这话，吓了一大跳。她养母伤心得直抹眼泪，再看一旁的她也是低着头，眼睛红红的。我赶紧把养母带到办公室，向养母了解详细情况。,2
有一次讲完课后习题，我让孩子们把题抄写在作业本上，下课要交。当别的孩子都写完交上来了，她还是迟迟未交，班干部告诉我说她竟然一节课只字未动。我问她原因，她居然说是因为笔没水了，我说：“都是大孩子了，笔没有水可以问同桌借或者请老师帮忙借一支呀！怎么能一节课的时间一个字都不写呢!那你一节课干什么了？”她什么也不说，后来别的同学说她玩儿了一节课的橡皮。我很生气，放学把她留下来写完了才让回的家。在办公室没有其他同学在的时候我耐心地教育她，可是收效甚微。以前她还能每天按时完成作业，虽然质量不高，但是还能及时上交，但到了学期末复习阶段的时候，别的孩子都开始认真复习了，就连平时不认真的同学都开始临时抱佛脚了，可她偏偏和他人相反开始不写作业，不交作业。每天的家庭作业都是第二天到校后利用下课时间或者上操时间补起的，可想而知她的作业书写有多潦草了。听写、默写基本上是什么都不会。我根据这些情况也和孩子家长进行了沟通，但是孩子家长没有能力管孩子学习便送到了写作业班，刚过了两天辅导作业的老师就不让她去了，原来她在那里也不写作业，每天坐到最后教室里就剩下一两个人的时候才开始写，弄得辅导老师要等她很久，最后人家把钱退了。连辅导班也不要她了，就更没有人管她学习了，老师批评她没有交作业她也无所谓了，大有一副“你能把我咋样”的姿态,2
渐渐的，孩子熟悉了校园环境，注意力逐渐转移了。不知过了多长时间只要家长送她进入到校园后，便是嚎啕大哭，甚至整个校园都能听见她的哭声，她就是不住校，不愿意在这里学习。她拼命的拉着家长衣服，抱着家长的腰，就是不松手，死活不让家长离开。孩子声嘶力竭的哭声，使得家长、老师心都碎了。每次上学老师都是费了九牛二虎之力才将孩子领入教室，但是仍旧哭声不断，老师无法精心上课，学生无法认真听讲......。没办法，只能找医务室老师或没课的老师进行照顾和教育引导。到了晚间回到宿舍，她依旧哭声不断，同楼层的学生不能正常听广播，不能安心入睡，她边哭边重复几：“我不住校，我要回家，我要找姥姥，我要找妈妈，给我姥姥打电话......”每次返回学校似乎都是一场战斗。,2
不做作业，各门功课单元测试不及格……,2
不做作业,2
学习成绩一团糟，初二的学生还不知道“分数”为何物，“方程”就更别说了。,2
有这样一个学生，名叫周越珊，这个孩子有倔脾气，爱和同学打架，上课不认真听讲，回家作业经常不做，即使做了，也敷衍了事……每天总有学生向我告状,2
我发现她总是低着头，听她的班主任老师说，课堂上，她缄默无语，家庭作业要么全留空白；要么乱写一气，全是错别字。,2
老师一次又一次的教育疏导在她眼里却都扭曲成了对她的压制，以致与学校、老师、家长的对立情绪愈演愈烈，上课似听非听，作业爱做不做，时常迟到,2
这天是九月开学的第一个星期五，小A在家呆着不愿意来上学，她妈好说歹说她就是不听，,2
他就开始变本加厉的出现各种各样的问题，学习不再专心,2
各门作业做的都不完整……几乎每天都要惹出一点事情,2
学习兴趣不高，不是特别在意成绩,2
他竟然在抄别的同学的试卷订正,2
你上个星期才保证过要认真学习，你今天居然在抄作业，你太让我失望了,2
学习上回家作业按时完成很少，作业完成质量极差,2
自己有放弃的心理，学习上缺乏主动性，不肯主动问老师问题。,2
书写很不认真，作业也不能准时按量完成，学习习惯差，学习态度极不端正，,2
那是学校篮球联赛期间的一天，中午有我班比赛，早自习时我在班外观察情况，发现有几名男生的座位是空着的，当时我很生气，但是我想与其去寻找他们不如在门口等着他们出现。不一会，他们几个人就大汗淋漓的走了上来，于是我把他们几个人带到了办公室询问情况。了解清楚之后我很是生气，原来他们是因为要准备篮球联赛所以才没有及时回来上早自习，而他们认为早自习并不重要，这种学习态度让我很是不满。这几个学生平时就是问题学生，包括小邓，问题已经一大堆，我想这次我不能只是进行教育，因为这种不学习、随便翘课的风气如果镇压不住的话，就会在班内造成很坏的影响,2
他就开始变本加厉的出现各种各样的问题，学习不再专心，纪律不再严格遵守，不仅影响到自己，也影响了班内的其他同学,2
不做作业，各门功课单元考试不及格??,2
学习无主动性,2
学习缺乏自觉性，老师布置的作业完成了事，多一点也不想做，没有毅力克服学习上的困难，基础打得不牢，使学习成绩处于下游。,2
老师，谢谢您对我的关心，我不想读书了，不要找我,2
学习方面兴趣不浓,2
上课无精打采，毫无学习兴趣,2
家庭作业经常一字未写,2
提不起一点学习的兴趣；,2
作业不做，即使做了，也做不完整，书写相当潦草……,2
她在课堂上不爱发言、课后不完成作业、,2
学生午餐后，听见几位学生在向班主任老师汇报：“小A今天语文课上又不认真了，他写字的速度实在太慢，课堂作业没来得及完成”。,2
不做作业，各门功课单元测试经常不及格……每一天不是科任老师就是学生向我告状,2
"""作业马虎潦草，成绩在班上垫底；每天不是科任老师就是学生向我告状",2
想到她和我平时不多的谈话中流露出不想读书，不想考试，并有想离家出走的念头，我的脑子嗡地一下胀大了。,2
各项作业也总是错很多，有时候还出现不写作业的现象。,2
通过一段时间的观察，我发现他性格内向，在人面前不苟言笑不善交流，学习习惯也不是很好，上课听讲不太认真，容易走神，课后布臵的预习和复习工作不能按时按量完成，课外作业也不能及时、认真地完成。,2
提不起一点儿学习的兴趣,2
作业经常不完成，书写还很潦草……几乎是一无是处,2
课外作业也不能及时、认真地完成。,2
是全班出名的不爱学习的学生,2
课堂作业、家庭作业拖拉，经常不能按时完成，且作业质量差，错误较多,2
在与父母多次交流中，孩子不再寄宿在学校，可是每晚的家庭作业经常不写。家长把孩子送到辅导班，辅导班人太多，老师总让学生叫她，更多的时候是抄作业。孩子目前身上最大的问题是在亲妈和继母之间经常撒谎，作业大部分是抄被人或不做,2
在班级里，早前学习成绩一般，后来缺乏认真、刻苦的学习精神，对较难的问题不愿意动脑筋，作业完成不及时，又不肯问别人，不懂装懂，长期发展下去，知识掌握不牢，就产生了自卑心理。,2
活泼机灵，有一些小聪明，但无心向学，做事无持续性，自我约束力差,2
不完成作业成绩差，忘性很大，书写不认真，是让老师头痛的对象,2
上课无精打采，毫无学习兴趣,2
老师课堂提问，她要么低头不语，要么仰头走神，心思一点不在课堂，学习不在状态。家庭作业经常一字不写，即使写了，正确率也是很低，错误百出,2
通过观察了解，我认为赵某最重要的表现为：厌学心理、孤独心理和自卑心理。,2
学习没有目标，没有毅力，只想着早点毕业好离开这个沉闷的环境，所以老师一上课，他就开始把头趴在桌子上，这主要是自我控制力欠缺。,2
做作业时动作很慢，老是磨蹭，而且不肯动脑筋,2
家庭作业经常不做，即使做了，也做不完整，书写也不认真，小组长每天都向我告状，她的妈妈也向我求救，说这孩子不听她的，管不了,2
我发现班上有几个孩子特别贪玩，常常不能按时交作业，即使是勉强“讨”来的作业，也是“惨不忍睹”，字迹潦草不算，还丢三落四的。,2
但无心向学，做事无持续性，自我约束力差，课下说话比较大胆，课堂上却思想常开小差，基础较差，学习成绩不理想，有着较严重的注意力不集中问题。,2
课下作业拖沓，不及时完成作业及抄作业的现象严重,2
对学习不上心，学习成绩不理想。,2
该学生喜欢跨班跨级交往，与高年级学生交往过密，周末完全不做作业或复习，跟朋友闲混。,2
上课不专心听讲，要么搞小动作，要么影响别人学习，提不起一点学习的兴趣；下课追逐打闹，喜欢动手动脚；作业不做，即使做了，也做不完整，书写相当潦草……每天都有学生向我告状。,2
任课老师都反映他基本不交作业。,2
从小她就有些娇生惯养，比较自我，职责心不强，学习意识淡薄，成绩偏差，也是一个比较有个性的女孩,2
还爱上网，平时作业或潦草或没做，成绩很不理想……每一天不是科任老师就是学生向我告状，真让我头痛,2
学生本人很机灵聪明，理解潜力强，能言善辨，懂得的道理也多，但是由于家庭教育方式、社会环境影响等方面的原因，该学生一向对学习没有真正产生兴趣，作业也不能按时完成，学习行为习惯很差，上课不遵守课堂纪律，经常自己不听课还干扰别人；老师、同学讲话时喜欢插嘴，有时上课会喊一些和课堂无关的话，而且只能表扬，不能批评，只要受到老师批评就会情绪激动，或与老师狡辨,2
家庭比较富裕，生活条件较好，但他对自己的家庭成员很尊重，对学习的目的性不明确，无论老师对他怎样教育、谈心，他就是没有办法专心读书。,2
他整天精神萎靡，自暴自弃，越来越放肆，作业经常不能及时完成，甚至不参加期末考试，老师询问他，他也不做更多的解释,2
然而，一波未平一波又起，他回来给我们带来又一个“惊喜”。他要退学，不想读了。怎样办？还没来得及处理他的旷课，就陷入了他退学的思想工作中。,2
但随着时间的推移，有部分班干向我抱怨：XXX又抄了作业、XXX上数学课时睡觉被老师批评还顶嘴、XXX欺负女生,2
课堂作业、家庭作业拖拉，经常不能按时完成，且作业质量差，错误较多；,2
可是对我的苦口婆心，他似乎并不太放在心上，虽然态度还好，每次唯唯诺诺说要加油、要努力，可并不付诸行动。,2
