学习能力差,不读英语,0
学习能力差,不会整理,0
学习能力差,学习没有计划,0
学习能力差,学习方法不当,0
学习能力差,严重偏科,0
学习能力差,抓不住重点,0
学习能力差,学习习惯差,0
学习能力差,边学习边玩,0
学习能力差,钻牛角尖,0
学习能力差,没有学习计划,0
学习能力差,不会规划学习时间,0
学习能力差,学习效率低,0
学习能力差,不会管理学习时间,0
学习能力差,没有掌握学习方法,0
学习能力差,不开窍,0
学习能力差,方法不当,0
学习能力差,没有掌握学习技巧,0
学习能力差,死记硬背,0
学习能力差,学习态度问题,0
学习能力差,不想上学,0
学习能力差,想退学,0
学习能力差,不想上课,0
学习能力差,不爱学习,0
学习能力差,厌学,0
学习能力差,没有兴趣,0
学习能力差,无兴趣,0
学习能力差,缺乏兴趣,0
学习能力差,态度不端正,0
学习能力差,不完成作业,0
学习能力差,不按时交作业,0
学习能力差,不交作业,0
学习能力差,不做课后作业,0
学习能力差,拖拉作业,0
学习能力差,潦草,0
学习能力差,乱写乱画,0
学习能力差,不认真,0
学习能力差,上课不带课本,0
学习能力差,抄袭作业,0
学习能力差,不背书,0
学习能力差,抄作业,0
学习能力差,忘带作业,0
学习能力差,忘交作业,0
学习能力差,上课不回答问题,0
学习能力差,对成绩无所谓,0
学习能力差,对学习无所谓,0
学习能力差,放任自流,0
学习能力差,不想学习,0
学习能力差,讨厌学习,0
学习能力差,没有学习兴趣,0
学习能力差,不写作业,0
学习能力差,作业马虎,0
学习能力差,随意完成作业,0
学习能力差,上课似听非听,0
学习能力差,作业爱做不做,0
学习能力差,上课一个字也听不进去,0
学习能力差,交白卷,0
学习能力差,不参加考试,0
学习能力差,注意力问题,0
学习能力差,注意力不集中,0
学习能力差,不集中,0
学习能力差,注意力保持时间短,0
学习能力差,分心,0
学习能力差,犯粗心错误,0
学习能力差,马虎,0
学习能力差,多动,0
学习能力差,出神,0
学习能力差,写错别字,0
学习能力差,注意力,0
学习能力差,无法专注做事,0
学习能力差,走神,0
学习能力差,发呆,0
学习能力差,开小差,0
学习能力差,注意力分散,0
学习能力差,注意力不持久,0
学习能力差,言语攻击行为,0
学习能力差,嘲笑,0
学习能力差,骂人,0
学习能力差,言语威胁,0
学习能力差,吓唬,0
学习能力差,吵架,0
学习能力差,言语冲撞,0
学习能力差,顶撞,0
学习能力差,吼同学,0
学习能力差,言语恐吓,0
学习能力差,言语挑衅,0
学习能力差,揭短,0
学习能力差,言语凌辱,0
学习能力差,顶嘴,0
学习能力差,责骂,0
学习能力差,取笑,0
学习能力差,说脏话,0
学习能力差,抬杠,0
学习能力差,与父母大吵大闹,0
学习能力差,辱骂,0
学习能力差,起外号,0
学习能力差,嘲讽,0
学习能力差,诽谤,0
学习能力差,挑衅老师,0
学习能力差,敌视,0
学习障碍,学习能力问题,1
学习障碍,理解能力差,1
学习障碍,学习能力差,1
学习障碍,记忆力差,1
学习障碍,记不住东西,1
学习障碍,忘性大,1
学习障碍,记得慢,1
学习障碍,阅读障碍,1
学习障碍,听写障碍,1
学习障碍,智力低下,1
学习障碍,上课听不懂,1
学习障碍,补课效果不好,1
学习障碍,无法理解,1
学习障碍,不能理解,1
学习障碍,学习有障碍,1
学习障碍,理解有难度,1
学习障碍,很难理解,1
学习障碍,总是理解不了,1
学习障碍,总是学不会,1
学习障碍,理解能力差,1
学习障碍,智商不高,1
学习障碍,听不懂课,1
学习障碍,理解不了上课内容,1
学习障碍,看不懂题目,1
学习障碍,学习方法问题,0
学习障碍,学习很努力但是成绩不提高,0
学习障碍,不读英语,0
学习障碍,不会整理,0
学习障碍,学习没有计划,0
学习障碍,学习方法不当,0
学习障碍,严重偏科,0
学习障碍,抓不住重点,0
学习障碍,学习习惯差,0
学习障碍,边学习边玩,0
学习障碍,钻牛角尖,0
学习障碍,没有学习计划,0
学习障碍,不会规划学习时间,0
学习障碍,学习效率低,0
学习障碍,不会管理学习时间,0
学习障碍,没有掌握学习方法,0
学习障碍,不开窍,0
学习障碍,方法不当,0
学习障碍,没有掌握学习技巧,0
学习障碍,死记硬背,0
学习障碍,学习态度问题,0
学习障碍,不想上学,0
学习障碍,想退学,0
学习障碍,不想上课,0
学习障碍,不爱学习,0
学习障碍,厌学,0
学习障碍,没有兴趣,0
学习障碍,无兴趣,0
学习障碍,缺乏兴趣,0
学习障碍,态度不端正,0
学习障碍,不完成作业,0
学习障碍,不按时交作业,0
学习障碍,不交作业,0
学习障碍,不做课后作业,0
学习障碍,拖拉作业,0
学习障碍,潦草,0
学习障碍,乱写乱画,0
学习障碍,不认真,0
学习障碍,上课不带课本,0
学习障碍,抄袭作业,0
学习障碍,不背书,0
学习障碍,抄作业,0
学习障碍,忘带作业,0
学习障碍,忘交作业,0
学习障碍,上课不回答问题,0
学习障碍,对成绩无所谓,0
学习障碍,对学习无所谓,0
学习障碍,放任自流,0
学习障碍,不想学习,0
学习障碍,讨厌学习,0
学习障碍,没有学习兴趣,0
学习障碍,不写作业,0
学习障碍,作业马虎,0
学习障碍,随意完成作业,0
学习障碍,上课似听非听,0
学习障碍,作业爱做不做,0
学习障碍,上课一个字也听不进去,0
学习障碍,交白卷,0
学习障碍,不参加考试,0
学习障碍,注意力问题,0
学习障碍,注意力不集中,0
学习障碍,不集中,0
学习障碍,注意力保持时间短,0
学习障碍,分心,0
学习障碍,犯粗心错误,0
学习障碍,马虎,0
学习障碍,多动,0
学习障碍,出神,0
学习障碍,写错别字,0
学习障碍,注意力,0
学习障碍,无法专注做事,0
学习障碍,走神,0
学习障碍,发呆,0
学习障碍,开小差,0
学习障碍,注意力分散,0
学习障碍,注意力不持久,0
学习障碍,言语攻击行为,0
学习障碍,嘲笑,0
学习障碍,骂人,0
学习障碍,言语威胁,0
学习障碍,吓唬,0
学习障碍,吵架,0
学习障碍,言语冲撞,0
学习障碍,顶撞,0
学习障碍,吼同学,0
学习障碍,言语恐吓,0
学习障碍,言语挑衅,0
学习障碍,揭短,0
学习障碍,言语凌辱,0
学习障碍,顶嘴,0
学习障碍,责骂,0
学习障碍,取笑,0
学习障碍,说脏话,0
学习障碍,抬杠,0
学习障碍,与父母大吵大闹,0
学习障碍,辱骂,0
学习障碍,起外号,0
学习障碍,嘲讽,0
学习障碍,诽谤,0
学习障碍,挑衅老师,0
学习障碍,敌视,0
记忆力差,学习能力问题,1
记忆力差,理解能力差,1
记忆力差,学习能力差,1
记忆力差,学习障碍,1
记忆力差,记不住东西,1
记忆力差,忘性大,1
记忆力差,记得慢,1
记忆力差,阅读障碍,1
记忆力差,听写障碍,1
记忆力差,智力低下,1
记忆力差,上课听不懂,1
记忆力差,补课效果不好,1
记忆力差,无法理解,1
记忆力差,不能理解,1
记忆力差,学习有障碍,1
记忆力差,理解有难度,1
记忆力差,很难理解,1
记忆力差,总是理解不了,1
记忆力差,总是学不会,1
记忆力差,理解能力差,1
记忆力差,智商不高,1
记忆力差,听不懂课,1
记忆力差,理解不了上课内容,1
记忆力差,看不懂题目,1
记忆力差,学习方法问题,0
记忆力差,学习很努力但是成绩不提高,0
记忆力差,不读英语,0
记忆力差,不会整理,0
记忆力差,学习没有计划,0
记忆力差,学习方法不当,0
记忆力差,严重偏科,0
记忆力差,抓不住重点,0
记忆力差,学习习惯差,0
记忆力差,边学习边玩,0
记忆力差,钻牛角尖,0
记忆力差,没有学习计划,0
记忆力差,不会规划学习时间,0
记忆力差,学习效率低,0
记忆力差,不会管理学习时间,0
记忆力差,没有掌握学习方法,0
记忆力差,不开窍,0
记忆力差,方法不当,0
记忆力差,没有掌握学习技巧,0
记忆力差,死记硬背,0
记忆力差,学习态度问题,0
记忆力差,不想上学,0
记忆力差,想退学,0
记忆力差,不想上课,0
记忆力差,不爱学习,0
记忆力差,厌学,0
记忆力差,没有兴趣,0
记忆力差,无兴趣,0
记忆力差,缺乏兴趣,0
记忆力差,态度不端正,0
记忆力差,不完成作业,0
记忆力差,不按时交作业,0
记忆力差,不交作业,0
记忆力差,不做课后作业,0
记忆力差,拖拉作业,0
记忆力差,潦草,0
记忆力差,乱写乱画,0
记忆力差,不认真,0
记忆力差,上课不带课本,0
记忆力差,抄袭作业,0
记忆力差,不背书,0
记忆力差,抄作业,0
记忆力差,忘带作业,0
记忆力差,忘交作业,0
记忆力差,上课不回答问题,0
记忆力差,对成绩无所谓,0
记忆力差,对学习无所谓,0
记忆力差,放任自流,0
记忆力差,不想学习,0
记忆力差,讨厌学习,0
记忆力差,没有学习兴趣,0
记忆力差,不写作业,0
记忆力差,作业马虎,0
记忆力差,随意完成作业,0
记忆力差,上课似听非听,0
记忆力差,作业爱做不做,0
记忆力差,上课一个字也听不进去,0
记忆力差,交白卷,0
记忆力差,不参加考试,0
记忆力差,注意力问题,0
记忆力差,注意力不集中,0
记忆力差,不集中,0
记忆力差,注意力保持时间短,0
记忆力差,分心,0
记忆力差,犯粗心错误,0
记忆力差,马虎,0
记忆力差,多动,0
记忆力差,出神,0
记忆力差,写错别字,0
记忆力差,注意力,0
记忆力差,无法专注做事,0
记忆力差,走神,0
记忆力差,发呆,0
记忆力差,开小差,0
记忆力差,注意力分散,0
记忆力差,注意力不持久,0
记忆力差,言语攻击行为,0
记忆力差,嘲笑,0
记忆力差,骂人,0
记忆力差,言语威胁,0
记忆力差,吓唬,0
记忆力差,吵架,0
记忆力差,言语冲撞,0
记忆力差,顶撞,0
记忆力差,吼同学,0
记忆力差,言语恐吓,0
记忆力差,言语挑衅,0
记忆力差,揭短,0
记忆力差,言语凌辱,0
记忆力差,顶嘴,0
记忆力差,责骂,0
记忆力差,取笑,0
记忆力差,说脏话,0
记忆力差,抬杠,0
记忆力差,与父母大吵大闹,0
记忆力差,辱骂,0
记忆力差,起外号,0
记忆力差,嘲讽,0
记忆力差,诽谤,0
记忆力差,挑衅老师,0
记忆力差,敌视,0
记不住东西,学习能力问题,1
记不住东西,理解能力差,1
记不住东西,学习能力差,1
记不住东西,学习障碍,1
记不住东西,记忆力差,1
记不住东西,忘性大,1
记不住东西,记得慢,1
记不住东西,阅读障碍,1
记不住东西,听写障碍,1
记不住东西,智力低下,1
记不住东西,上课听不懂,1
记不住东西,补课效果不好,1
记不住东西,无法理解,1
记不住东西,不能理解,1
记不住东西,学习有障碍,1
记不住东西,理解有难度,1
记不住东西,很难理解,1
记不住东西,总是理解不了,1
记不住东西,总是学不会,1
记不住东西,理解能力差,1
记不住东西,智商不高,1
记不住东西,听不懂课,1
记不住东西,理解不了上课内容,1
记不住东西,看不懂题目,1
记不住东西,学习方法问题,0
记不住东西,学习很努力但是成绩不提高,0
记不住东西,不读英语,0
记不住东西,不会整理,0
记不住东西,学习没有计划,0
记不住东西,学习方法不当,0
记不住东西,严重偏科,0
记不住东西,抓不住重点,0
记不住东西,学习习惯差,0
记不住东西,边学习边玩,0
记不住东西,钻牛角尖,0
记不住东西,没有学习计划,0
记不住东西,不会规划学习时间,0
记不住东西,学习效率低,0
记不住东西,不会管理学习时间,0
记不住东西,没有掌握学习方法,0
记不住东西,不开窍,0
记不住东西,方法不当,0
记不住东西,没有掌握学习技巧,0
记不住东西,死记硬背,0
记不住东西,学习态度问题,0
记不住东西,不想上学,0
记不住东西,想退学,0
记不住东西,不想上课,0
记不住东西,不爱学习,0
记不住东西,厌学,0
记不住东西,没有兴趣,0
记不住东西,无兴趣,0
记不住东西,缺乏兴趣,0
记不住东西,态度不端正,0
记不住东西,不完成作业,0
记不住东西,不按时交作业,0
记不住东西,不交作业,0
记不住东西,不做课后作业,0
记不住东西,拖拉作业,0
记不住东西,潦草,0
记不住东西,乱写乱画,0
记不住东西,不认真,0
记不住东西,上课不带课本,0
记不住东西,抄袭作业,0
记不住东西,不背书,0
记不住东西,抄作业,0
记不住东西,忘带作业,0
记不住东西,忘交作业,0
记不住东西,上课不回答问题,0
记不住东西,对成绩无所谓,0
记不住东西,对学习无所谓,0
记不住东西,放任自流,0
记不住东西,不想学习,0
记不住东西,讨厌学习,0
记不住东西,没有学习兴趣,0
记不住东西,不写作业,0
记不住东西,作业马虎,0
记不住东西,随意完成作业,0
记不住东西,上课似听非听,0
记不住东西,作业爱做不做,0
记不住东西,上课一个字也听不进去,0
记不住东西,交白卷,0
记不住东西,不参加考试,0
记不住东西,注意力问题,0
记不住东西,注意力不集中,0
记不住东西,不集中,0
记不住东西,注意力保持时间短,0
记不住东西,分心,0
记不住东西,犯粗心错误,0
记不住东西,马虎,0
记不住东西,多动,0
记不住东西,出神,0
记不住东西,写错别字,0
记不住东西,注意力,0
记不住东西,无法专注做事,0
记不住东西,走神,0
记不住东西,发呆,0
记不住东西,开小差,0
记不住东西,注意力分散,0
记不住东西,注意力不持久,0
记不住东西,言语攻击行为,0
记不住东西,嘲笑,0
记不住东西,骂人,0
记不住东西,言语威胁,0
记不住东西,吓唬,0
记不住东西,吵架,0
记不住东西,言语冲撞,0
记不住东西,顶撞,0
记不住东西,吼同学,0
记不住东西,言语恐吓,0
记不住东西,言语挑衅,0
记不住东西,揭短,0
记不住东西,言语凌辱,0
记不住东西,顶嘴,0
记不住东西,责骂,0
记不住东西,取笑,0
记不住东西,说脏话,0
记不住东西,抬杠,0
记不住东西,与父母大吵大闹,0
记不住东西,辱骂,0
记不住东西,起外号,0
记不住东西,嘲讽,0
记不住东西,诽谤,0
记不住东西,挑衅老师,0
记不住东西,敌视,0
忘性大,学习能力问题,1
忘性大,理解能力差,1
忘性大,学习能力差,1
忘性大,学习障碍,1
忘性大,记忆力差,1
忘性大,记不住东西,1
忘性大,记得慢,1
忘性大,阅读障碍,1
忘性大,听写障碍,1
忘性大,智力低下,1
忘性大,上课听不懂,1
忘性大,补课效果不好,1
忘性大,无法理解,1
忘性大,不能理解,1
忘性大,学习有障碍,1
忘性大,理解有难度,1
忘性大,很难理解,1
忘性大,总是理解不了,1
忘性大,总是学不会,1
忘性大,理解能力差,1
忘性大,智商不高,1
忘性大,听不懂课,1
忘性大,理解不了上课内容,1
忘性大,看不懂题目,1
忘性大,学习方法问题,0
忘性大,学习很努力但是成绩不提高,0
忘性大,不读英语,0
忘性大,不会整理,0
忘性大,学习没有计划,0
忘性大,学习方法不当,0
忘性大,严重偏科,0
忘性大,抓不住重点,0
忘性大,学习习惯差,0
忘性大,边学习边玩,0
忘性大,钻牛角尖,0
忘性大,没有学习计划,0
忘性大,不会规划学习时间,0
忘性大,学习效率低,0
忘性大,不会管理学习时间,0
忘性大,没有掌握学习方法,0
忘性大,不开窍,0
忘性大,方法不当,0
忘性大,没有掌握学习技巧,0
忘性大,死记硬背,0
忘性大,学习态度问题,0
忘性大,不想上学,0
忘性大,想退学,0
忘性大,不想上课,0
忘性大,不爱学习,0
忘性大,厌学,0
忘性大,没有兴趣,0
忘性大,无兴趣,0
忘性大,缺乏兴趣,0
忘性大,态度不端正,0
忘性大,不完成作业,0
忘性大,不按时交作业,0
忘性大,不交作业,0
忘性大,不做课后作业,0
忘性大,拖拉作业,0
忘性大,潦草,0
忘性大,乱写乱画,0
忘性大,不认真,0
忘性大,上课不带课本,0
忘性大,抄袭作业,0
忘性大,不背书,0
忘性大,抄作业,0
忘性大,忘带作业,0
忘性大,忘交作业,0
忘性大,上课不回答问题,0
忘性大,对成绩无所谓,0
忘性大,对学习无所谓,0
忘性大,放任自流,0
忘性大,不想学习,0
忘性大,讨厌学习,0
忘性大,没有学习兴趣,0
忘性大,不写作业,0
忘性大,作业马虎,0
忘性大,随意完成作业,0
忘性大,上课似听非听,0
忘性大,作业爱做不做,0
忘性大,上课一个字也听不进去,0
忘性大,交白卷,0
忘性大,不参加考试,0
忘性大,注意力问题,0
忘性大,注意力不集中,0
忘性大,不集中,0
忘性大,注意力保持时间短,0
忘性大,分心,0
忘性大,犯粗心错误,0
忘性大,马虎,0
忘性大,多动,0
忘性大,出神,0
忘性大,写错别字,0
忘性大,注意力,0
忘性大,无法专注做事,0
忘性大,走神,0
忘性大,发呆,0
忘性大,开小差,0
忘性大,注意力分散,0
忘性大,注意力不持久,0
忘性大,言语攻击行为,0
忘性大,嘲笑,0
忘性大,骂人,0
忘性大,言语威胁,0
忘性大,吓唬,0
忘性大,吵架,0
忘性大,言语冲撞,0
忘性大,顶撞,0
忘性大,吼同学,0
忘性大,言语恐吓,0
忘性大,言语挑衅,0
忘性大,揭短,0
忘性大,言语凌辱,0
忘性大,顶嘴,0
忘性大,责骂,0
忘性大,取笑,0
忘性大,说脏话,0
忘性大,抬杠,0
忘性大,与父母大吵大闹,0
忘性大,辱骂,0
忘性大,起外号,0
忘性大,嘲讽,0
忘性大,诽谤,0
忘性大,挑衅老师,0
忘性大,敌视,0
记得慢,学习能力问题,1
记得慢,理解能力差,1
记得慢,学习能力差,1
记得慢,学习障碍,1
记得慢,记忆力差,1
记得慢,记不住东西,1
记得慢,忘性大,1
记得慢,阅读障碍,1
记得慢,听写障碍,1
记得慢,智力低下,1
记得慢,上课听不懂,1
记得慢,补课效果不好,1
记得慢,无法理解,1
记得慢,不能理解,1
记得慢,学习有障碍,1
记得慢,理解有难度,1
记得慢,很难理解,1
记得慢,总是理解不了,1
记得慢,总是学不会,1
记得慢,理解能力差,1
记得慢,智商不高,1
记得慢,听不懂课,1
记得慢,理解不了上课内容,1
记得慢,看不懂题目,1
记得慢,学习方法问题,0
记得慢,学习很努力但是成绩不提高,0
记得慢,不读英语,0
记得慢,不会整理,0
记得慢,学习没有计划,0
记得慢,学习方法不当,0
记得慢,严重偏科,0
记得慢,抓不住重点,0
记得慢,学习习惯差,0
记得慢,边学习边玩,0
记得慢,钻牛角尖,0
记得慢,没有学习计划,0
记得慢,不会规划学习时间,0
记得慢,学习效率低,0
记得慢,不会管理学习时间,0
记得慢,没有掌握学习方法,0
记得慢,不开窍,0
记得慢,方法不当,0
记得慢,没有掌握学习技巧,0
记得慢,死记硬背,0
记得慢,学习态度问题,0
记得慢,不想上学,0
记得慢,想退学,0
记得慢,不想上课,0
记得慢,不爱学习,0
记得慢,厌学,0
记得慢,没有兴趣,0
记得慢,无兴趣,0
记得慢,缺乏兴趣,0
记得慢,态度不端正,0
记得慢,不完成作业,0
记得慢,不按时交作业,0
记得慢,不交作业,0
记得慢,不做课后作业,0
记得慢,拖拉作业,0
记得慢,潦草,0
记得慢,乱写乱画,0
记得慢,不认真,0
记得慢,上课不带课本,0
记得慢,抄袭作业,0
记得慢,不背书,0
记得慢,抄作业,0
记得慢,忘带作业,0
记得慢,忘交作业,0
记得慢,上课不回答问题,0
记得慢,对成绩无所谓,0
记得慢,对学习无所谓,0
记得慢,放任自流,0
记得慢,不想学习,0
记得慢,讨厌学习,0
记得慢,没有学习兴趣,0
记得慢,不写作业,0
记得慢,作业马虎,0
记得慢,随意完成作业,0
记得慢,上课似听非听,0
记得慢,作业爱做不做,0
记得慢,上课一个字也听不进去,0
记得慢,交白卷,0
记得慢,不参加考试,0
记得慢,注意力问题,0
记得慢,注意力不集中,0
记得慢,不集中,0
记得慢,注意力保持时间短,0
记得慢,分心,0
记得慢,犯粗心错误,0
记得慢,马虎,0
记得慢,多动,0
记得慢,出神,0
记得慢,写错别字,0
记得慢,注意力,0
记得慢,无法专注做事,0
记得慢,走神,0
记得慢,发呆,0
记得慢,开小差,0
记得慢,注意力分散,0
记得慢,注意力不持久,0
记得慢,言语攻击行为,0
记得慢,嘲笑,0
记得慢,骂人,0
记得慢,言语威胁,0
记得慢,吓唬,0
记得慢,吵架,0
记得慢,言语冲撞,0
记得慢,顶撞,0
记得慢,吼同学,0
记得慢,言语恐吓,0
记得慢,言语挑衅,0
记得慢,揭短,0
记得慢,言语凌辱,0
记得慢,顶嘴,0
记得慢,责骂,0
记得慢,取笑,0
记得慢,说脏话,0
记得慢,抬杠,0
记得慢,与父母大吵大闹,0
记得慢,辱骂,0
记得慢,起外号,0
记得慢,嘲讽,0
记得慢,诽谤,0
